Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Germany,DEU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.966,77.16,77.17,77.18,77.19,77.2,77.224,77.261,77.312,77.376,77.453,77.544,77.648,77.765,77.895
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,73.8626407651201,78.4073134605377,79.3004877909427,77.5643815741748,76.8303312709159,77.791356764377,75.9845875141969,77.5666369468435,79.227659692288,79.1337471144706,72.9932572283324,80.15661805106,89.0641273695259,82.7991064495705,80.3446714019595
Germany,DEU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.1802940299534,20.0015648825792,19.9584699219392,19.5716846628163,19.7779355949577,19.7565828917732,20.0382026901452,20.1460173936015,20.8351184595163,21.1666591227991,21.3494819719273,21.1944370399787,21.7067668222113,21.4996834346741,20.8570446384191
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.043,5.967,5.372,5.316,4.979,4.612,4.104,3.781,3.384,3.163,3.881,3.594,3.12,3.068,3.406
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.89971194051621,14.0471235803149,9.2927894063005,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941670628171,5.07646643533542,3.80484980952164,3.14009099763754,5.68487260389836
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,1263.89251760539,1507.43573198753,1543.77524235764,2294.79584693743,1949.90832923846,1722.77282833606,1912.47991339951,2012.28662641265,2195.32166016377,2186.65822682613,2195.45481659987,2445.18662529344,2229.89122647803,2383.90410483418,2405.79466378083
Ghana,GHA,"Population, total",SP.POP.TOTL,25474995,26095088,26734268,27386193,28041592,28696068,29356742,30008354,30637585,31258945,31887809,32518665,33149152,33787914,34427414
Ghana,GHA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.54059982299805,8.14097023010254,7.91913986206055,4.57646989822388,4.39978981018066,4.4340500831604,4.3945198059082,3.53362989425659,3.8861300945282,3.15307114842573,3.40915991351725,3.4005042684722,2.90963831638452,..,..
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.73425055,4.4685564,3.91583276,4.59225416,4.01644135,4.5429678,3.39035821,2.68786979,2.43001175,3.25450468,4.4331708,3.86030865,3.6993649,..,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.2,64.1,56.5,70.7,78.3,74,79.3,79,80.4,83.5,85.4,86.3,85.1,89.5,..
Ghana,GHA,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.8,9,10.6,15,19,23,28,37.8842,43,22.0732,62.5176,68.6,69.3607,69.9445,..
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.297,61.617,61.995,62.397,62.832,63.175,63.522,63.829,64.138,64.455,64.309,64.286,65.246,65.498,..
Ghana,GHA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,99.4130783081055,102.068698169955,101.089456129828,99.5600865756332,103.213138177351,101.751107525308,100.478896703055,98.6813906905268,99.8750321985622,98.4048952723908,99.4509436572472,98.2318953247047,..,..
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,55.6069297790527,56.7326017795109,68.1991424560547,63.974569978053,67.0486566518056,67.2644101341977,66.6359450193038,68.2222557975165,71.1877006008423,74.0102186341371,76.2084742091088,77.8168696801948,..,..
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.713,51.394,52.073,52.748,53.419,54.086,54.749,55.407,56.06,56.707,57.349,57.985,58.615,59.238,59.854
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,75.3778157916824,86.2954538549695,93.1680351286831,60.7593219028775,63.8365624430783,76.5212709243242,67.8769994445865,70.5483652904116,67.9585174644902,76.824802732152,66.5754987162431,62.7078309128346,70.1154557958907,64.3878615281647,69.352649167378
Ghana,GHA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,11.7640921857081,11.9769402266932,16.1099093812667,24.038998981558,26.4228805215621,27.0126255383172,24.8261687864837,18.8864252401077,21.1990937450982,18.0381936845263,17.6607471070578,16.7536504450636,15.5965745923169,9.65040605368826,9.7964174591181
